url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239382/NA18853.final.cram	fdae5d382f986d804dfb687835ee4ec4	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18853	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239384/NA18858.final.cram	434daf9f1771067480a124697deb1fef	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18858	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239389/NA18909.final.cram	0f04e45e41694adfe31b8882ded39f4b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18909	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239428/NA19116.final.cram	2588ff0e4eeaa881bbbeaf1250938e0d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19116	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239433/NA19138.final.cram	a91ecd6b779b7cc896a320c429927af1	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19138	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239440/NA19159.final.cram	61f941e6cb39575eba28fc77044a79a0	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19159	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239442/NA19171.final.cram	316c2516c4da05088bba2a45a70cbd2e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19171	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239447/NA19204.final.cram	f3a217aec803608f77a285ff2082b1e3	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19204	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239547/NA18867.final.cram	d5faebda0ddf424cdbdcdc41ff1fccf8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18867	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239554/NA18924.final.cram	19e476370e9e4bf41ef76f6865ce78f1	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18924	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239619/NA19096.final.cram	8e8279a2c946e76a47efa370e8d61610	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19096	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239626/NA19146.final.cram	e0ee218407814c31c62d6329b11be92f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19146	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239631/NA19189.final.cram	0ec69564ecd2061e08608b846c4cd9aa	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19189	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239633/NA19198.final.cram	54a0d8133a536dd9608484597ef109e8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19198	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239638/NA19236.final.cram	809c07db98316cefbf8f1bdb4d71e0ac	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19236	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239640/NA19248.final.cram	407823b556310668746e8473fcc714a3	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19248	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239665/NA18865.final.cram	985d4cebb981c2218882ac9ba61f11dd	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18865	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239670/NA18881.final.cram	299c32fa43fd6c62682a2eab7ecc31aa	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18881	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239335/NA18486.final.cram	6fb333eacd8ca5e7d94cbe8c6037f579	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18486	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239340/NA18502.final.cram	2a2787f8a5854556a5370c3dbe1ead69	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18502	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239342/NA18505.final.cram	49d5221b233af38b718366cb06a73891	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18505	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239347/NA18516.final.cram	e06f99d036df0e2403e7963e7eefaea9	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18516	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239553/NA18923.final.cram	7475915e5da2bf14233d467a6d6c1a36	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18923	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239348/NA18517.final.cram	19ef3c083a27e76d1032ff69716782ee	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18517	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239386/NA18870.final.cram	139969d4a4039dcd3b97e687b69ea905	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18870	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239391/NA18916.final.cram	6fac4cf357f7358c7a984e0c1ee9c0bd	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18916	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239618/NA19095.final.cram	df3014a545e4877c8faef482006cfc9e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19095	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239625/NA19130.final.cram	a49ce703755311c01d0e9109c89f862f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19130	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239630/NA19185.final.cram	7de19243ed0d25c758d6cdc787678d79	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19185	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239423/NA19098.final.cram	a4cbea6f229dc8a8bfb6458a4b54a776	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19098	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239637/NA19235.final.cram	c91af459db5527c4c20448b39246eddb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19235	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239425/NA19102.final.cram	535967d6484ebf8e34c1a4014dc6f13f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19102	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239639/NA19247.final.cram	5e0b7eca499d9bb1c177eec6aeccccf5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19247	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239430/NA19129.final.cram	e1f9881808de34f6ddc6925549e9213b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19129	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239437/NA19147.final.cram	0fc84db9295c625c6deff1b3aff6ad5d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19147	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239444/NA19190.final.cram	76b7ea22f8f90f70cff868d171871382	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19190	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239449/NA19207.final.cram	030bc7f9a9eced02e39f717d739ba384	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19207	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239451/NA19210.final.cram	2b7f6ae09a1d2c02bdddf3d3b10b26e0	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19210	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239669/NA18879.final.cram	7c73c9e976a2a0b7552d954a00d7d148	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18879	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239339/NA18501.final.cram	fad7ae4e95a95340656f2653258cae2c	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18501	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239341/NA18504.final.cram	39bd7f53902e2126d2f8c7db061c3370	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18504	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239346/NA18511.final.cram	9e1b7ec8cf7812d822f4badb4f3e4d33	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18511	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239352/NA18523.final.cram	ee2fd04884febe909c013733f34fac58	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18523	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239385/NA18861.final.cram	313ba08d89c97bd298abed36e913f7ef	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18861	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239390/NA18912.final.cram	67e44a9592abbb1fd7b06e42aed1c506	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18912	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239422/NA19093.final.cram	b8bfba41746eee3f8f7247e846de9c0b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19093	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239429/NA19119.final.cram	a89fc2428b931729b0fb4f5d3806b353	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19119	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239434/NA19141.final.cram	5eeb5859676791a69d4c4da93a55d8a1	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19141	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239436/NA19144.final.cram	728737791d03ad9fee99a60187ba20ea	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19144	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239443/NA19172.final.cram	cb0af90465ac9977682727ab43b2d21e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19172	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239448/NA19206.final.cram	073502a348eec339828515d358fa55cb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19206	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239455/NA19257.final.cram	2da7efd36239b026f2ff1418267aaf07	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19257	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989349/NA18506.final.cram	b43fa6c94057a058f7e1b6801b1db1e7	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18506	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989354/NA18854.final.cram	b215f25cd91381db4454d5b0f0323cfe	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18854	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989361/NA18869.final.cram	cc0b136cff2910d25d6764eac39773a5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18869	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989366/NA18913.final.cram	4e69183aaa55d3731674b2b22527392e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA18913	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989371/NA19094.final.cram	f20ebeab1e305e06f8371c00381dd7c5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19094	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989378/NA19120.final.cram	17a3457f609070dc09997667673e02a5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA19120	Yoruba in Ibadan, Nigeria	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
